BillingAccountId,BillingAccountName,BillingPeriodStartDate,BillingPeriodEndDate,BillingProfileId,BillingProfileName,AccountOwnerId,AccountName,SubscriptionId,SubscriptionName,Date,Product,PartNumber,MeterId,ServiceFamily,MeterCategory,MeterSubCategory,MeterRegion,MeterName,Quantity,EffectivePrice,Cost,UnitPrice,BillingCurrency,ResourceLocation,AvailabilityZone,ConsumedService,ResourceId,ResourceName,ServiceInfo1,ServiceInfo2,AdditionalInfo,Tags,InvoiceSectionId,InvoiceSection,CostCenter,UnitOfMeasure,ResourceGroup,ReservationId,ReservationName,ProductOrderId,ProductOrderName,OfferId,IsAzureCreditEligible,Term,PublisherName,PlanName,ChargeType,Frequency,PublisherType
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/21/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,253.927,0.010277,2.609607779,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/21/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,47.251999999999995,0.010277,0.485608804,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/21/2023,Azure OpenAI - GPT-35-turbo-16k-Prompt Tokens,AAN-83430,0eb9080f-82db-54f0-879b-f267b0ca2cb7,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-16k-Prompt Tokens,306.003,0.020555,6.289891665,0.020555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-16k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/21/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,132.95,0.013703,1.82181385,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/27/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,156.833,0.013703,2.149082599,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/27/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,1.427,0.4111,0.5866397,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT4-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/27/2023,Azure OpenAI - GPT-3.5-turbo Tokens,AAN-79984,e432b4c4-a871-5d8a-a8e3-5c76b48bfc4e,Compute,Cognitive Services,Azure OpenAI,,GPT-3.5-turbo Tokens,25.78,0.013703,0.35326334,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""watch_test""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-3.5-turbo,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/27/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,621.1999999999999,0.20555,127.68766,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/27/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,105.699,0.4111,43.4528589,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/27/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,193.286,0.20555,39.7299373,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/27/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,289.789,0.010277,2.978161553,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/02/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,75.682,0.013703,1.037070446,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/02/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,0.475,0.4111,0.1952725,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""GPT-support-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/02/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,2.036,0.20555,0.4184998,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""GPT-support-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/02/2023,Azure OpenAI - GPT-3.5-turbo Tokens,AAN-79984,e432b4c4-a871-5d8a-a8e3-5c76b48bfc4e,Compute,Cognitive Services,Azure OpenAI,,GPT-3.5-turbo Tokens,3.206,0.013703,0.043931818,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""watch_test""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-3.5-turbo,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/02/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,0.227,0.20555,0.04665985,0.20555,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model-fc,eebbk-GPT-model-fc,,,,"""deployment"": ""gpt4-002""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/04/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,8.76,0.4111,3.601236,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,492e41e9-7098-4775-9061-584fa29f77ee,openai-流程it,11/04/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,27.326,0.20555,5.6168593,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/492e41e9-7098-4775-9061-584fa29f77ee/resourceGroups/AI小助手/providers/Microsoft.CognitiveServices/accounts/ai-bot,ai-bot,,,,"""deployment"": ""chat-4""",,Unassigned,,1K,AI小助手,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/04/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,0.876,0.20555,0.1800618,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/04/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,41.027,0.013703,0.562192981,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/04/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,99.144,0.010277,1.018902888,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt3_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/29/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,1.303,0.4111,0.5356633,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""gpt-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/29/2023,Azure OpenAI - GPT4-Turbo-128K Output Tokens,AAP-43194,14f29435-2843-5e41-a897-4a529d28b36b,Compute,Cognitive Services,Azure OpenAI,,GPT4-Turbo-128K Output Tokens,19.338,0.20555,3.9749259,0.20555,CNY,southindia,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model-SI,eebbk-GPT-model-SI,,,,"""deployment"": ""gpt-4-003""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-Turbo-128K Output,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/15/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,0.419,0.4111,0.1722509,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""gpt-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/15/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,82.588,0.20555,16.9759634,0.20555,CNY,francecentral,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model-fc,eebbk-GPT-model-fc,,,,"""deployment"": ""gpt4-002""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/15/2023,Azure OpenAI - GPT-35-turbo-4k-Completion Tokens,AAN-83431,5a67ca49-3dc8-50ac-aac5-cf28053d68d5,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Completion Tokens,28.105999999999998,0.013703,0.385136518,0.013703,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/15/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,2.339,0.20555,0.48078145,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""gpt-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/15/2023,Azure OpenAI - GPT4-8K-Prompt Tokens,AAN-79985,3fd3901c-261b-5daf-95f2-6d18415587f6,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Prompt Tokens,65.29899999999999,0.20555,13.42220945,0.20555,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT4-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,4b284c41-e536-4e77-a856-969f82433c73,openai-教育电子,11/15/2023,Azure OpenAI - GPT-35-turbo-4k-Prompt Tokens,AAN-83432,b4faf8db-09f1-548c-8545-a574f3b55190,Compute,Cognitive Services,Azure OpenAI,,GPT-35-turbo-4k-Prompt Tokens,85.293,0.010277,0.876556161,0.010277,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/4b284c41-e536-4e77-a856-969f82433c73/resourceGroups/GPT/providers/Microsoft.CognitiveServices/accounts/eebbk-GPT-model,eebbk-GPT-model,,,,"""deployment"": ""GPT35-001""",,Unassigned,,1K,GPT,,,,,MS-AZR-0017P,True,,Microsoft,GPT-35-turbo-4k-Prompt,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,dbee547b-f6ea-4ca4-bf7a-5be498568fd4,openai-研发保障,11/10/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,1.7119999999999997,0.4111,0.7038032,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/dbee547b-f6ea-4ca4-bf7a-5be498568fd4/resourceGroups/GPT-support/providers/Microsoft.CognitiveServices/accounts/GPT-support-model,GPT-support-model,,,,"""deployment"": ""gpt-4""",,Unassigned,,1K,GPT-support,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
53209437,广东小天才科技有限公司,11/01/2023,11/30/2023,53209437,广东小天才科技有限公司,wangqian@eebbkxtc.onmicrosoft.com,汪启安,d3713cb6-28b4-47ee-a888-8ac0bf3ed52f,openai-手表事业部,11/10/2023,Azure OpenAI - GPT4-8K-Completion Tokens,AAN-79987,98170d7e-2ab1-5bcc-8d37-7ad32684d80d,Compute,Cognitive Services,Azure OpenAI,,GPT4-8K-Completion Tokens,22.161,0.4111,9.1103871,0.4111,CNY,EastUS,,Microsoft.CognitiveServices,/subscriptions/d3713cb6-28b4-47ee-a888-8ac0bf3ed52f/resourceGroups/test/providers/Microsoft.CognitiveServices/accounts/watch-test,watch-test,,,,"""watch-test"": ""watch-test"",""deployment"": ""tc_gpt4_0613""",,Unassigned,,1K,test,,,,,MS-AZR-0017P,True,,Microsoft,GPT4-8K-Completion,Usage,UsageBased,Azure
